Row ID,Order ID,Customer ID,Product ID,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rate,Review,Summary
3970,US-2015-163685,KE-16420,OFF-PA-10002606,Corporate,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,4,Value-for-money,Product would be more useful if the zip is along the side portion.
3971,CA-2014-135090,SP-20920,OFF-PA-10002245,Consumer,Office Supplies,Paper,Xerox 1895,53.82,9,0,24.219,5,Mind-blowing purchase,A Very Good Product
3972,CA-2015-132374,PS-19045,OFF-AR-10001615,Home Office,Office Supplies,Art,Newell 34,79.36,4,0,20.6336,4,Good quality product,Good quality of product
3973,CA-2016-167556,JM-15250,OFF-PA-10000466,Consumer,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,0,6.74,5,Classy product,Good one
3974,CA-2016-167556,JM-15250,OFF-BI-10003708,Consumer,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,5,Simply awesome,Nice product
3975,CA-2016-167556,JM-15250,FUR-FU-10004848,Consumer,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,0,124.2,4,Really Nice,Nice product ðŸ‘
3976,CA-2016-167556,JM-15250,OFF-BI-10000320,Consumer,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,5,Perfect product!,Nice ðŸ‘
3977,US-2016-116400,EB-13930,FUR-FU-10003731,Consumer,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776,4,Delightful,Nice
3978,CA-2017-101308,FG-14260,OFF-FA-10002780,Home Office,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124,4,Good quality product,Very nice ðŸ‘
3979,CA-2017-101308,FG-14260,TEC-PH-10003800,Home Office,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,5,Highly recommended,Very good product.Value for money.
3980,CA-2014-114517,TH-21235,FUR-TA-10001676,Corporate,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,5,Classy product,Very nice
3981,CA-2014-114517,TH-21235,OFF-AP-10002350,Corporate,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.8256,5,Mind-blowing purchase,Good product
3982,CA-2017-119564,PL-18925,FUR-FU-10003096,Home Office,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0,9.7911,4,Delightful,Good
3983,CA-2016-135265,CC-12370,FUR-CH-10003061,Consumer,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,5,Best in the market!,Wonderful product
3984,CA-2016-135265,CC-12370,TEC-CO-10003763,Consumer,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,5,Awesome,"Awesome Product. Best Quality, Design, Large storage space in small area. Highly Recommended."
3985,CA-2016-135265,CC-12370,OFF-PA-10002923,Consumer,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47,3,Just okay,nyc
3986,CA-2016-108735,JM-15535,FUR-BO-10003441,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,3,Decent product,Tysm flipkart... Amazing... The product...
3987,CA-2017-112333,KF-16285,OFF-ST-10001780,Home Office,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.9744,5,Terrific,Amazing. Love it
3988,CA-2017-112333,KF-16285,OFF-AP-10001962,Home Office,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0,10.4875,5,Perfect product!,Very good
3989,US-2016-159415,CS-12175,FUR-FU-10003798,Corporate,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,5,Worth every penny,V.v.v. good
3990,CA-2014-122588,AR-10540,FUR-FU-10001095,Consumer,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.1248,5,Perfect product!,Awsm product...must buy..
3991,CA-2014-137589,MS-17770,OFF-SU-10000157,Consumer,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,5,Super!,Best quality
3992,CA-2015-161998,DB-13120,FUR-FU-10001095,Corporate,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,5,Terrific purchase,Gud
3993,CA-2015-161998,DB-13120,OFF-SU-10004261,Corporate,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548,4,Pretty good,nice acha hai
3994,CA-2015-161998,DB-13120,OFF-AR-10004022,Corporate,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,5,Excellent,Worth of money ðŸ’°
3995,CA-2015-105627,DK-12895,FUR-BO-10002916,Consumer,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.4586,4,Good choice,good product..cover matereal quality is not satisfaction zip quality also not satisfaction other plastic material quality is superband finally it is value for money..
3996,CA-2015-105627,DK-12895,FUR-CH-10002084,Consumer,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.4046,5,Brilliant,Wow product I like it ðŸ‘Œ
3997,CA-2015-105627,DK-12895,TEC-PH-10003012,Consumer,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.2855,1,Terrible product,After 1 week they have broken wheal.Really such a Messy & cheap product.
3998,CA-2015-105627,DK-12895,OFF-AR-10002704,Consumer,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494,5,Just wow!,Good Value of Money
3999,CA-2015-105627,DK-12895,FUR-FU-10000308,Consumer,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776,5,Excellent,Wery good product use full and light wight
4000,US-2015-149629,MP-17965,FUR-BO-10004709,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,5,Must buy!,Sooprb product
4001,CA-2014-116834,Dp-13240,FUR-FU-10001196,Home Office,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.041,5,Fabulous!,Excellent product I love it
4002,CA-2014-116834,Dp-13240,TEC-AC-10002942,Home Office,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,0,58.65,5,Wonderful,nice product with good quality of material
4003,CA-2016-145730,CC-12220,FUR-TA-10004915,Consumer,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,5,Worth every penny,Superb
4004,CA-2016-145730,CC-12220,TEC-MA-10001016,Consumer,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,3,Decent product,good
4005,CA-2016-145730,CC-12220,OFF-EN-10000483,Consumer,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,4,Worth the money,Cloth material and zip quality could be better.. otherwise the overall product is good.Value for money.
4006,US-2015-168732,KM-16660,OFF-AR-10003087,Consumer,Office Supplies,Art,Staples in misc. colors,1.78,1,0,0.4984,3,Just okay,Okay ðŸ‘Œ
4007,US-2015-168732,KM-16660,OFF-PA-10000520,Consumer,Office Supplies,Paper,Xerox 201,25.92,4,0,12.4416,5,Just wow!,Beautiful
4008,US-2015-168732,KM-16660,TEC-AC-10001553,Consumer,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0,21.4074,5,Just wow!,Worth of money
4009,CA-2015-107468,MK-17905,OFF-AR-10000634,Corporate,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,4,Wonderful,Ok for the price
4010,CA-2017-144463,SC-20725,FUR-FU-10001215,Consumer,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.2606,4,Nice product,Nice
4011,CA-2017-100811,CC-12475,OFF-PA-10001204,Consumer,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,4,Good quality product,Look good value for money
4012,CA-2017-100811,CC-12475,OFF-ST-10002444,Consumer,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296,4,Good choice,Good one
4013,CA-2015-153612,BT-11305,OFF-AR-10000203,Home Office,Office Supplies,Art,Newell 336,17.12,4,0,4.9648,5,Wonderful,Nice one
4014,CA-2015-165624,FH-14350,OFF-AP-10000828,Consumer,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,5,Just wow!,Awesome
4015,CA-2015-165624,FH-14350,OFF-LA-10003190,Consumer,Office Supplies,Labels,Avery 474,8.64,3,0,4.2336,4,Nice product,Very nice product
4016,CA-2015-165624,FH-14350,OFF-PA-10002319,Consumer,Office Supplies,Paper,Xerox 1944,193.8,5,0,94.962,4,Delightful,Good
4017,CA-2015-165624,FH-14350,OFF-PA-10003893,Consumer,Office Supplies,Paper,Xerox 1962,21.4,5,0,9.63,2,Expected a better product,Plastic quality is worst
4018,CA-2015-165624,FH-14350,OFF-PA-10002499,Consumer,Office Supplies,Paper,Xerox 1890,97.88,2,0,48.94,5,Simply awesome,Very good product
4019,CA-2015-165624,FH-14350,TEC-AC-10004568,Consumer,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.8629,4,Nice product,Good Product. But cover quality is okay.
4020,CA-2015-165624,FH-14350,OFF-AP-10001492,Consumer,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.7236,5,Highly recommended,Very good
4021,CA-2014-154963,AA-10645,FUR-CH-10004698,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588,5,Mind-blowing purchase,Thanks Flipkart
4022,CA-2014-154963,AA-10645,TEC-PH-10004093,Consumer,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,4,Value-for-money,Not bad
4023,CA-2014-154963,AA-10645,FUR-CH-10000454,Consumer,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0,5,Worth every penny,Tku flip
4024,CA-2017-130764,JO-15145,FUR-BO-10003034,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,5,Mind-blowing purchase,Good space and easy to assemble value for money .Can go for it .
4025,CA-2017-130764,JO-15145,TEC-PH-10003215,Corporate,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,4,Good choice,Quality of cover is below average
4026,CA-2017-139311,SF-20965,OFF-PA-10001776,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,5,Highly recommended,Spr product worth priceðŸ‘
4027,CA-2017-139311,SF-20965,OFF-AR-10004582,Corporate,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87,5,Mind-blowing purchase,Good product I like it ðŸ‘ðŸ‘
4028,CA-2017-139311,SF-20965,TEC-PH-10001557,Corporate,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386,5,Brilliant,Very NYC but small size otherwise it's good
4029,CA-2017-139311,SF-20965,OFF-BI-10004209,Corporate,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512,2,Not good,Very poor quality plastic
4030,CA-2017-124296,CS-12355,TEC-MA-10003183,Consumer,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0,239.985,5,Awesome,Super
4031,CA-2017-124296,CS-12355,FUR-CH-10002439,Consumer,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0,60.5488,5,Must buy!,Awesome product
4032,CA-2016-169957,SN-20710,OFF-AP-10000576,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.3264,5,Best in the market!,Nice quality
4033,CA-2016-169957,SN-20710,OFF-PA-10004040,Home Office,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0,14.651,3,Good,Nice
4034,CA-2016-169957,SN-20710,TEC-AC-10003063,Home Office,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21,5,Terrific purchase,Good product and best option to store new born baby clothes..
4035,US-2016-108777,JM-15655,OFF-BI-10003982,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313,5,Worth every penny,Good productðŸ˜ƒ
4036,US-2016-108777,JM-15655,TEC-AC-10002567,Corporate,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904,5,Highly recommended,Good
4037,CA-2015-148859,FH-14350,OFF-ST-10004950,Consumer,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551,5,Highly recommended,Supper
4038,CA-2014-110786,AJ-10795,FUR-FU-10000550,Corporate,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0,8.217,3,Fair,Nice product ðŸŒ¸ðŸ˜ŠðŸ‘
4039,CA-2014-110786,AJ-10795,OFF-PA-10000528,Corporate,Office Supplies,Paper,Xerox 1981,21.12,4,0,9.504,4,Wonderful,Not bad
4040,CA-2014-110786,AJ-10795,TEC-MA-10003183,Corporate,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982,3,Does the job,Ok good
4041,CA-2014-110786,AJ-10795,OFF-BI-10003305,Corporate,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,5,Terrific,Nice
4042,CA-2014-110786,AJ-10795,TEC-PH-10001425,Corporate,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,4,Very Good,Super but quality improve plz... I love this product... My son really happy... Thank for service
4043,CA-2014-110786,AJ-10795,OFF-LA-10001474,Corporate,Office Supplies,Labels,Avery 477,274.77,9,0,126.3942,5,Just wow!,Good
4044,CA-2014-110786,AJ-10795,FUR-FU-10000672,Corporate,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904,4,Pretty good,Gud
4045,CA-2015-137750,JF-15565,FUR-FU-10001979,Consumer,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0,57.358,5,Highly recommended,Super quality
4046,CA-2015-136378,CS-11845,OFF-BI-10003707,Corporate,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734,5,Brilliant,Worth of money. Quality is good for this rate
4047,CA-2017-100356,SP-20920,OFF-AP-10002191,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792,5,Worth every penny,Nice one good quality and priceworth
4048,US-2015-166520,KE-16420,OFF-PA-10000501,Corporate,Office Supplies,Paper,Petty Cash Envelope,80.88,3,0,39.6312,5,Excellent,Loved it ..Awesome Product...Must Have .. Easy To Install... GREAT PRODUCT.. MUST BUY
4049,US-2015-166520,KE-16420,TEC-AC-10001990,Corporate,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,10,0,191.968,4,Pretty good,Good product
4050,CA-2017-136350,GA-14515,FUR-FU-10003601,Consumer,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.8042,5,Terrific,Must buy... Itsooooooooo goodðŸ˜
4051,CA-2017-136350,GA-14515,FUR-CH-10001891,Consumer,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,2,0.1,32.6332,5,Must buy!,Very nice
4052,CA-2014-122931,SM-20950,OFF-AR-10003469,Corporate,Office Supplies,Art,Nontoxic Chalk,4.224,3,0.2,1.4784,3,Good,Good
4053,CA-2014-122931,SM-20950,FUR-TA-10004175,Corporate,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544,4,Good quality product,Product is worth the moneyðŸ‘
4054,CA-2014-122931,SM-20950,OFF-LA-10002945,Corporate,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,11,0.2,18.018,5,Must buy!,Very nice
4055,CA-2014-122931,SM-20950,OFF-PA-10000533,Corporate,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928,4,0.2,6.8016,5,Terrific purchase,Thank you flipkart ...worth the money
4056,CA-2014-122931,SM-20950,OFF-ST-10004459,Corporate,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806,5,Wonderful,Very nice product
4057,CA-2014-122931,SM-20950,FUR-TA-10004147,Corporate,Furniture,Tables,Hon 4060 Series Tables,67.176,1,0.4,-20.1528,5,Perfect product!,Good quality
4058,CA-2014-163034,DK-12985,OFF-ST-10000046,Consumer,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,5,0.2,-8.0775,5,Terrific,Good product
4059,CA-2015-124058,LC-16885,TEC-PH-10004774,Consumer,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581,4,Pretty good,It's very useful thank you Flipkar and good service
4060,CA-2015-124058,LC-16885,FUR-CH-10000595,Consumer,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,5,Terrific,Very good product..
4061,CA-2016-129196,XP-21865,TEC-AC-10002473,Consumer,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,4,Delightful,Very nice product
4062,US-2015-138716,CS-11845,OFF-BI-10001628,Corporate,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225,4,Pretty good,Very nice product...and also pretty colour as shown in the picture..
4063,US-2016-122182,BD-11770,TEC-AC-10002800,Consumer,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,0.2,7.4985,5,Excellent,Very very good
4064,US-2014-130358,DL-13330,OFF-AR-10002766,Consumer,Office Supplies,Art,Prang Drawing Pencil Set,20.016,9,0.2,1.7514,4,Pretty good,Very useful
4065,US-2014-130358,DL-13330,OFF-SU-10002522,Consumer,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,1,0.2,0.3492,5,Awesome,Good
4066,CA-2014-102673,KH-16630,OFF-FA-10003021,Corporate,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.41,5,Terrific,Best good
4067,CA-2014-102673,KH-16630,OFF-AR-10000634,Corporate,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,5,Super!,Very Good products..budget frndly and must buy products..
4068,CA-2014-102673,KH-16630,OFF-LA-10001771,Corporate,Office Supplies,Labels,Avery 513,47.808,12,0.2,15.5376,5,Excellent,Super
4069,CA-2014-102673,KH-16630,TEC-PH-10004434,Corporate,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,9,0.2,110.1195,5,Just wow!,excellent
4070,CA-2016-145303,TP-21415,OFF-BI-10000050,Consumer,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,0.8,-21.681,5,Just wow!,Very good product...go for it ...
4071,CA-2016-145303,TP-21415,OFF-BI-10002414,Consumer,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,4,0.8,-16.5396,5,Fabulous!,Good
4072,CA-2016-145303,TP-21415,FUR-BO-10003159,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908,5,Best in the market!,Good
4073,CA-2015-156104,NP-18685,TEC-CO-10002095,Home Office,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0,449.991,4,Pretty good,Awesome product
4074,US-2015-164308,SC-20680,TEC-PH-10004120,Home Office,Technology,Phones,AT&T 1080 Phone,821.94,6,0,213.7044,4,Value-for-money,Amazing.. I love it
4075,CA-2017-108112,DK-12895,FUR-FU-10003553,Consumer,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016,5,Fabulous!,Very good
4076,CA-2017-108112,DK-12895,FUR-FU-10001488,Consumer,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,0.2,0,4,Good quality product,Good but cloth material can be improved
4077,CA-2015-100685,SM-20950,OFF-BI-10003094,Corporate,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,2,0,3.3088,5,Best in the market!,Space saving..worth buying..
4078,CA-2015-100685,SM-20950,OFF-FA-10003472,Corporate,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,4,0,0.2016,5,Best in the market!,Very nice product go for it good delivery tq u
4079,CA-2015-100685,SM-20950,OFF-PA-10001289,Corporate,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0,56.9772,5,Wonderful,Value for money.... I am using it from the last six months... It is with amazing quality
4080,CA-2015-165414,LS-17245,TEC-PH-10002293,Consumer,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,5,Awesome,Super
4081,CA-2016-140417,KE-16420,OFF-PA-10000380,Corporate,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518,5,Worth every penny,Nice
4082,CA-2016-140417,KE-16420,OFF-BI-10004828,Corporate,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154,5,Fabulous!,Very nice
4083,US-2017-151316,MC-17635,OFF-BI-10004632,Corporate,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,4,Nice product,Worth of money
4084,US-2017-151316,MC-17635,OFF-PA-10000327,Corporate,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21,5,Super!,I am happy
4085,CA-2017-163692,Dp-13240,OFF-BI-10003291,Home Office,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237,5,Excellent,Worth money...
4086,CA-2016-111913,LC-16930,TEC-PH-10002275,Corporate,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384,5,Awesome,Very useful
4087,CA-2016-111913,LC-16930,OFF-BI-10003291,Corporate,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713,5,Super!,Excellent
4088,CA-2016-111913,LC-16930,OFF-BI-10000343,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,5,Just wow!,Super
4089,US-2014-156559,LH-16900,FUR-BO-10000711,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0,172.4814,1,Utterly Disappointed,Very bad worst ever
4090,CA-2016-161473,TB-21175,OFF-LA-10001297,Corporate,Office Supplies,Labels,Avery 473,20.7,2,0,9.936,4,Good quality product,Value for money
4091,CA-2016-161473,TB-21175,OFF-SU-10001574,Corporate,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285,5,Excellent,Nice one
4092,CA-2016-161473,TB-21175,OFF-BI-10003305,Corporate,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,5,Fabulous!,Good quality
4093,CA-2017-166576,JM-15865,OFF-ST-10002574,Consumer,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,5,Must buy!,Nice product ðŸ‘ðŸ‘ Thanku Flipkart
4094,CA-2015-102491,KW-16435,TEC-MA-10000864,Consumer,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080,7,0,1416.8,5,Terrific purchase,Good material .. good colour..all of awesome ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘
4095,CA-2015-102491,KW-16435,TEC-AC-10003289,Consumer,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,0,18.3908,5,Super!,Nice product
4096,CA-2015-102491,KW-16435,TEC-PH-10001619,Consumer,Technology,Phones,LG G3,587.97,3,0,170.5113,5,Mind-blowing purchase,Good product
4097,CA-2014-116904,SC-20095,OFF-PA-10004888,Consumer,Office Supplies,Paper,Xerox 217,32.4,5,0,15.552,5,Highly recommended,Good product
4098,CA-2014-116904,SC-20095,OFF-ST-10000736,Consumer,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,5,0,16.196,4,Good quality product,Nice ðŸ‘ðŸ‘
4099,CA-2014-116904,SC-20095,OFF-BI-10001120,Consumer,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,5,0,4630.4755,5,Perfect product!,I loved it very useful for new born baby stufg
4100,CA-2014-116904,SC-20095,OFF-BI-10000301,Consumer,Office Supplies,Binders,GBC Instant Report Kit,12.94,2,0,6.47,5,Worth every penny,Very good
4101,US-2017-102288,ZC-21910,OFF-AP-10004655,Consumer,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,0.8,-5.2072,5,Just wow!,A decent product
4102,US-2017-102288,ZC-21910,OFF-AP-10002906,Consumer,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11,5,Worth every penny,Good product ðŸ‘
4103,US-2017-102288,ZC-21910,OFF-PA-10000740,Consumer,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072,4,Worth the money,Good one.
4104,CA-2017-137456,RB-19465,FUR-FU-10001940,Home Office,Furniture,Furnishings,Staple-based wall hangings,15.92,2,0,7.0048,5,Classy product,I am so happy ðŸ˜Š
4105,US-2017-155999,JK-15370,TEC-PH-10000439,Consumer,Technology,Phones,GE DSL Phone Line Filter,159.96,5,0.2,17.9955,5,Excellent,Very good ðŸ‘Œ
4106,US-2017-155999,JK-15370,OFF-BI-10000404,Consumer,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.644,5,Wonderful,Nice â˜ºï¸
4107,US-2016-148334,DD-13570,OFF-BI-10003676,Consumer,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992,5,Super!,Nice product this product very useful for bachelors ðŸ¤£
4108,CA-2015-105599,MC-17275,OFF-ST-10002486,Consumer,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,0,0.2792,5,Highly recommended,Amazing product at this priceðŸ˜‡ðŸ‘ðŸ»
4109,CA-2015-105599,MC-17275,FUR-TA-10003837,Consumer,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,3,0.4,-14.1639,4,Delightful,Good product. it's very usefull
4110,CA-2015-153717,DL-13495,TEC-PH-10002923,Corporate,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746,5,Must buy!,Very nice ðŸ‘Œ
4111,CA-2015-153717,DL-13495,FUR-BO-10004360,Corporate,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0,20.9274,5,Just wow!,Good
4112,CA-2015-153717,DL-13495,OFF-PA-10002160,Corporate,Office Supplies,Paper,Xerox 1978,17.34,3,0,8.4966,5,Best in the market!,Very nice product I like it
